#i,j,r,g,b
264,498,87,87,87
266,499,87,87,87

264,498,87,87,87
268,496,87,87,87

264,498,87,87,87
269,502,87,87,87

264,487,233,233,233
262,487,233,233,233

264,487,233,233,233
264,481,233,233,233

264,487,233,233,233
259,483,233,233,233

264,481,246,246,246
261,478,246,246,246

264,481,246,246,246
259,483,246,246,246

264,481,246,246,246
266,476,246,246,246

264,322,209,209,209
262,321,209,209,209

264,322,209,209,209
267,322,209,209,209

264,322,209,209,209
267,325,209,209,209

264,315,202,202,202
265,316,202,202,202

264,315,202,202,202
263,317,202,202,202

264,315,202,202,202
265,313,202,202,202

264,266,192,192,192
266,264,192,192,192

264,266,192,192,192
262,263,192,192,192

264,266,192,192,192
268,266,192,192,192

264,244,186,186,186
265,246,186,186,186

264,244,186,186,186
263,241,186,186,186

264,244,186,186,186
265,241,186,186,186

264,209,168,168,168
261,207,168,168,168

264,209,168,168,168
266,216,168,168,168

264,209,168,168,168
265,218,168,168,168

265,525,206,206,206
266,524,206,206,206

265,525,206,206,206
266,527,206,206,206

265,525,206,206,206
264,528,206,206,206

265,316,194,194,194
264,315,194,194,194

265,316,194,194,194
263,317,194,194,194

265,316,194,194,194
265,313,194,194,194

265,313,193,193,193
264,315,193,193,193

265,313,193,193,193
265,316,193,193,193

265,313,193,193,193
262,312,193,193,193

265,246,178,178,178
264,244,178,178,178

265,246,178,178,178
261,247,178,178,178

265,246,178,178,178
265,241,178,178,178

265,241,191,191,191
263,241,191,191,191

265,241,191,191,191
267,240,191,191,191

265,241,191,191,191
264,244,191,191,191

265,218,190,190,190
266,216,190,190,190

265,218,190,190,190
262,220,190,190,190

265,218,190,190,190
270,222,190,190,190

266,527,215,215,215
264,528,215,215,215

266,527,215,215,215
265,525,215,215,215

266,527,215,215,215
266,524,215,215,215

266,524,230,230,230
265,525,230,230,230

266,524,230,230,230
266,522,230,230,230

266,524,230,230,230
266,527,230,230,230

266,522,215,215,215
266,524,215,215,215

266,522,215,215,215
265,525,215,215,215

266,522,215,215,215
268,518,215,215,215

266,516,218,218,218
266,514,218,218,218

266,516,218,218,218
268,517,218,218,218

266,516,218,218,218
268,518,218,218,218

266,514,216,216,216
266,516,216,216,216

266,514,216,216,216
268,512,216,216,216

266,514,216,216,216
268,517,216,216,216

266,499,194,194,194
264,498,194,194,194

266,499,194,194,194
268,496,194,194,194

266,499,194,194,194
269,502,194,194,194

266,476,240,240,240
267,475,240,240,240

266,476,240,240,240
268,477,240,240,240

266,476,240,240,240
270,476,240,240,240

266,285,176,176,176
263,282,176,176,176

266,285,176,176,176
269,288,176,176,176

266,285,176,176,176
267,278,176,176,176

266,277,200,200,200
267,278,200,200,200

266,277,200,200,200
261,275,200,200,200

266,277,200,200,200
263,282,200,200,200

266,264,157,157,157
264,266,157,157,157

266,264,157,157,157
268,266,157,157,157

266,264,157,157,157
263,262,157,157,157

266,257,165,165,165
266,255,165,165,165

266,257,165,165,165
271,255,165,165,165

266,257,165,165,165
270,253,165,165,165

266,255,204,204,204
266,257,204,204,204

266,255,204,204,204
270,253,204,204,204

266,255,204,204,204
271,255,204,204,204

266,234,180,180,180
270,236,180,180,180

266,234,180,180,180
261,233,180,180,180

266,234,180,180,180
261,237,180,180,180

266,216,168,168,168
265,218,168,168,168

266,216,168,168,168
262,220,168,168,168

266,216,168,168,168
270,222,168,168,168

266,193,90,90,90
272,193,90,90,90

266,193,90,90,90
272,198,90,90,90

266,193,90,90,90
275,195,90,90,90

267,534,197,197,197
270,535,197,197,197

267,534,197,197,197
270,532,197,197,197

267,534,197,197,197
263,533,197,197,197

267,475,210,210,210
266,476,210,210,210

267,475,210,210,210
268,477,210,210,210

267,475,210,210,210
270,476,210,210,210

267,388,207,207,207
271,388,207,207,207

267,388,207,207,207
267,382,207,207,207

267,388,207,207,207
260,390,207,207,207

267,382,206,206,206
267,388,206,206,206

267,382,206,206,206
273,381,206,206,206

267,382,206,206,206
271,388,206,206,206

267,325,196,196,196
267,322,196,196,196

267,325,196,196,196
264,322,196,196,196

267,325,196,196,196
262,321,196,196,196

267,322,206,206,206
264,322,206,206,206

267,322,206,206,206
267,325,206,206,206

267,322,206,206,206
271,320,206,206,206

267,278,185,185,185
266,277,185,185,185

267,278,185,185,185
263,282,185,185,185

267,278,185,185,185
261,275,185,185,185

267,240,173,173,173
265,241,173,173,173

267,240,173,173,173
263,241,173,173,173

267,240,173,173,173
264,244,173,173,173

267,176,150,150,150
266,193,150,150,150

267,176,150,150,150
272,193,150,150,150

267,176,150,150,150
275,195,150,150,150

268,518,199,199,199
268,517,199,199,199

268,518,199,199,199
266,516,199,199,199

268,518,199,199,199
266,522,199,199,199

268,517,213,213,213
268,518,213,213,213

268,517,213,213,213
266,516,213,213,213

268,517,213,213,213
266,514,213,213,213

268,512,226,226,226
266,514,226,226,226

268,512,226,226,226
268,509,226,226,226

268,512,226,226,226
266,516,226,226,226

268,509,245,245,245
268,512,245,245,245

268,509,245,245,245
266,514,245,245,245

268,509,245,245,245
271,504,245,245,245

268,496,199,199,199
266,499,199,199,199

268,496,199,199,199
264,498,199,199,199

268,496,199,199,199
269,502,199,199,199

268,477,237,237,237
266,476,237,237,237

268,477,237,237,237
267,475,237,237,237

268,477,237,237,237
270,476,237,237,237

268,266,156,156,156
269,266,156,156,156

268,266,156,156,156
266,264,156,156,156

268,266,156,156,156
271,265,156,156,156

268,227,193,193,193
268,226,193,193,193

268,227,193,193,193
270,222,193,193,193

268,227,193,193,193
262,225,193,193,193

268,226,196,196,196
268,227,196,196,196

268,226,196,196,196
270,222,196,196,196

268,226,196,196,196
262,225,196,196,196

269,502,241,241,241
271,504,241,241,241

269,502,241,241,241
266,499,241,241,241

269,502,241,241,241
268,496,241,241,241

269,288,190,190,190
272,290,190,190,190

269,288,190,190,190
266,285,190,190,190

269,288,190,190,190
263,282,190,190,190

269,266,130,130,130
268,266,130,130,130

269,266,130,130,130
271,265,130,130,130

269,266,130,130,130
272,266,130,130,130

270,593,164,164,164
273,592,164,164,164

270,593,164,164,164
272,597,164,164,164

270,593,164,164,164
271,598,164,164,164

270,535,133,133,133
270,532,133,133,133

270,535,133,133,133
267,534,133,133,133

270,535,133,133,133
271,531,133,133,133

270,532,147,147,147
271,531,147,147,147

270,532,147,147,147
270,535,147,147,147

270,532,147,147,147
267,534,147,147,147

270,476,175,175,175
268,477,175,175,175

270,476,175,175,175
267,475,175,175,175

270,476,175,175,175
266,476,175,175,175

270,470,217,217,217
272,467,217,217,217

270,470,217,217,217
271,466,217,217,217

270,470,217,217,217
274,469,217,217,217

270,253,197,197,197
271,255,197,197,197

270,253,197,197,197
266,255,197,197,197

270,253,197,197,197
266,257,197,197,197

270,236,167,167,167
272,235,167,167,167

270,236,167,167,167
266,234,167,167,167

270,236,167,167,167
267,240,167,167,167

270,222,147,147,147
268,226,147,147,147

270,222,147,147,147
268,227,147,147,147

270,222,147,147,147
265,218,147,147,147

271,598,201,201,201
272,597,201,201,201

271,598,201,201,201
275,599,201,201,201

271,598,201,201,201
270,593,201,201,201

271,531,168,168,168
270,532,168,168,168

271,531,168,168,168
271,528,168,168,168

271,531,168,168,168
270,535,168,168,168

271,528,206,206,206
271,531,206,206,206

271,528,206,206,206
270,532,206,206,206

271,528,206,206,206
266,527,206,206,206

271,504,237,237,237
269,502,237,237,237

271,504,237,237,237
268,509,237,237,237

271,504,237,237,237
266,499,237,237,237

271,466,250,250,250
272,467,250,250,250

271,466,250,250,250
273,463,250,250,250

271,466,250,250,250
270,470,250,250,250

271,443,177,177,177
274,443,177,177,177

271,443,177,177,177
272,439,177,177,177

271,443,177,177,177
276,447,177,177,177

271,433,197,197,197
274,433,197,197,197

271,433,197,197,197
272,439,197,197,197

271,433,197,197,197
275,428,197,197,197

271,388,199,199,199
267,388,199,199,199

271,388,199,199,199
267,382,199,199,199

271,388,199,199,199
273,381,199,199,199

271,320,208,208,208
267,322,208,208,208

271,320,208,208,208
271,315,208,208,208

271,320,208,208,208
276,322,208,208,208

271,315,191,191,191
271,320,191,191,191

271,315,191,191,191
276,318,191,191,191

271,315,191,191,191
265,316,191,191,191

271,265,159,159,159
272,266,159,159,159

271,265,159,159,159
269,266,159,159,159

271,265,159,159,159
268,266,159,159,159

271,255,196,196,196
270,253,196,196,196

271,255,196,196,196
275,256,196,196,196

271,255,196,196,196
266,255,196,196,196

272,597,203,203,203
271,598,203,203,203

272,597,203,203,203
275,599,203,203,203

272,597,203,203,203
270,593,203,203,203

272,467,240,240,240
271,466,240,240,240

272,467,240,240,240
274,469,240,240,240

272,467,240,240,240
270,470,240,240,240

272,461,235,235,235
273,463,235,235,235

272,461,235,235,235
274,463,235,235,235

272,461,235,235,235
275,465,235,235,235

272,455,197,197,197
274,455,197,197,197

272,455,197,197,197
276,458,197,197,197

272,455,197,197,197
272,461,197,197,197

272,439,210,210,210
271,443,210,210,210

272,439,210,210,210
274,443,210,210,210

272,439,210,210,210
271,433,210,210,210

272,290,208,208,208
269,288,208,208,208

272,290,208,208,208
275,295,208,208,208

272,290,208,208,208
278,292,208,208,208

272,266,171,171,171
271,265,171,171,171

272,266,171,171,171
269,266,171,171,171

272,266,171,171,171
268,266,171,171,171

272,235,217,217,217
270,236,217,217,217

272,235,217,217,217
266,234,217,217,217

272,235,217,217,217
267,240,217,217,217

272,198,163,163,163
275,195,163,163,163

272,198,163,163,163
272,193,163,163,163

272,198,163,163,163
266,193,163,163,163

272,193,162,162,162
275,195,162,162,162

272,193,162,162,162
272,198,162,162,162

272,193,162,162,162
266,193,162,162,162

273,592,172,172,172
270,593,172,172,172

273,592,172,172,172
272,597,172,172,172

273,592,172,172,172
271,598,172,172,172

273,463,235,235,235
274,463,235,235,235

273,463,235,235,235
272,461,235,235,235

273,463,235,235,235
275,465,235,235,235

273,413,216,216,216
273,412,216,216,216

273,413,216,216,216
273,408,216,216,216

273,413,216,216,216
275,418,216,216,216

273,412,239,239,239
273,413,239,239,239

273,412,239,239,239
273,408,239,239,239

273,412,239,239,239
275,418,239,239,239

273,408,203,203,203
273,412,203,203,203

273,408,203,203,203
273,413,203,203,203

273,408,203,203,203
275,418,203,203,203

273,381,195,195,195
267,382,195,195,195

273,381,195,195,195
271,388,195,195,195

273,381,195,195,195
280,383,195,195,195

273,354,82,82,82
278,350,82,82,82

273,354,82,82,82
284,351,82,82,82

273,354,82,82,82
286,358,82,82,82

273,329,214,214,214
276,329,214,214,214

273,329,214,214,214
276,326,214,214,214

273,329,214,214,214
278,329,214,214,214

273,244,183,183,183
267,240,183,183,183

273,244,183,183,183
265,246,183,183,183

273,244,183,183,183
265,241,183,183,183

274,608,69,69,69
274,605,69,69,69

274,608,69,69,69
277,605,69,69,69

274,608,69,69,69
279,608,69,69,69

274,605,199,199,199
274,608,199,199,199

274,605,199,199,199
277,605,199,199,199

274,605,199,199,199
277,600,199,199,199

274,469,202,202,202
272,467,202,202,202

274,469,202,202,202
270,470,202,202,202

274,469,202,202,202
275,465,202,202,202

274,463,245,245,245
273,463,245,245,245

274,463,245,245,245
275,465,245,245,245

274,463,245,245,245
272,461,245,245,245

274,455,240,240,240
272,455,240,240,240

274,455,240,240,240
276,458,240,240,240

274,455,240,240,240
272,461,240,240,240

274,443,204,204,204
271,443,204,204,204

274,443,204,204,204
278,443,204,204,204

274,443,204,204,204
272,439,204,204,204

274,433,224,224,224
271,433,224,224,224

274,433,224,224,224
275,428,224,224,224

274,433,224,224,224
272,439,224,224,224

274,271,206,206,206
276,268,206,206,206

274,271,206,206,206
279,270,206,206,206

274,271,206,206,206
272,266,206,206,206

275,599,205,205,205
277,600,205,205,205

275,599,205,205,205
272,597,205,205,205

275,599,205,205,205
279,599,205,205,205

275,465,216,216,216
274,463,216,216,216

275,465,216,216,216
273,463,216,216,216

275,465,216,216,216
272,467,216,216,216

275,428,206,206,206
274,433,206,206,206

275,428,206,206,206
271,433,206,206,206

275,428,206,206,206
275,418,206,206,206

275,418,176,176,176
273,413,176,176,176

275,418,176,176,176
273,412,176,176,176

275,418,176,176,176
275,428,176,176,176

275,295,189,189,189
277,295,189,189,189

275,295,189,189,189
278,292,189,189,189

275,295,189,189,189
278,299,189,189,189

275,259,208,208,208
275,256,208,208,208

275,259,208,208,208
276,254,208,208,208

275,259,208,208,208
271,255,208,208,208

275,256,178,178,178
276,254,178,178,178

275,256,178,178,178
275,259,178,178,178

275,256,178,178,178
277,253,178,178,178

275,195,166,166,166
272,193,166,166,166

275,195,166,166,166
272,198,166,166,166

275,195,166,166,166
280,196,166,166,166

276,458,249,249,249
274,455,249,249,249

276,458,249,249,249
272,461,249,249,249

276,458,249,249,249
272,455,249,249,249

276,447,226,226,226
280,448,226,226,226

276,447,226,226,226
274,443,226,226,226

276,447,226,226,226
278,443,226,226,226

276,329,206,206,206
278,329,206,206,206

276,329,206,206,206
273,329,206,206,206

276,329,206,206,206
276,326,206,206,206

276,326,203,203,203
276,329,203,203,203

276,326,203,203,203
278,329,203,203,203

276,326,203,203,203
276,322,203,203,203

276,322,160,160,160
277,321,160,160,160

276,322,160,160,160
278,321,160,160,160

276,322,160,160,160
276,326,160,160,160

276,318,167,167,167
277,321,167,167,167

276,318,167,167,167
279,317,167,167,167

276,318,167,167,167
278,321,167,167,167

276,278,185,185,185
277,277,185,185,185

276,278,185,185,185
280,273,185,185,185

276,278,185,185,185
274,271,185,185,185

276,268,200,200,200
274,271,200,200,200

276,268,200,200,200
279,270,200,200,200

276,268,200,200,200
272,266,200,200,200

276,254,185,185,185
277,253,185,185,185

276,254,185,185,185
275,256,185,185,185

276,254,185,185,185
271,255,185,185,185

276,208,172,172,172
277,209,172,172,172

276,208,172,172,172
281,208,172,172,172

276,208,172,172,172
281,207,172,172,172

277,605,219,219,219
274,605,219,219,219

277,605,219,219,219
279,608,219,219,219

277,605,219,219,219
274,608,219,219,219

277,600,218,218,218
275,599,218,218,218

277,600,218,218,218
279,599,218,218,218

277,600,218,218,218
280,602,218,218,218

277,321,168,168,168
278,321,168,168,168

277,321,168,168,168
276,322,168,168,168

277,321,168,168,168
276,318,168,168,168

277,295,198,198,198
275,295,198,198,198

277,295,198,198,198
278,292,198,198,198

277,295,198,198,198
278,299,198,198,198

277,277,187,187,187
276,278,187,187,187

277,277,187,187,187
280,273,187,187,187

277,277,187,187,187
274,271,187,187,187

277,253,139,139,139
276,254,139,139,139

277,253,139,139,139
275,256,139,139,139

277,253,139,139,139
271,255,139,139,139

277,209,187,187,187
276,208,187,187,187

277,209,187,187,187
281,208,187,187,187

277,209,187,187,187
281,207,187,187,187

278,530,207,207,207
282,525,207,207,207

278,530,207,207,207
271,531,207,207,207

278,530,207,207,207
271,528,207,207,207

278,486,247,247,247
282,485,247,247,247

278,486,247,247,247
280,490,247,247,247

278,486,247,247,247
279,491,247,247,247

278,443,225,225,225
274,443,225,225,225

278,443,225,225,225
276,447,225,225,225

278,443,225,225,225
280,448,225,225,225

278,350,65,65,65
284,351,65,65,65

278,350,65,65,65
273,354,65,65,65

278,350,65,65,65
278,340,65,65,65

278,340,197,197,197
280,338,197,197,197

278,340,197,197,197
279,336,197,197,197

278,340,197,197,197
284,335,197,197,197

278,329,172,172,172
276,329,172,172,172

278,329,172,172,172
279,332,172,172,172

278,329,172,172,172
276,326,172,172,172

278,321,171,171,171
277,321,171,171,171

278,321,171,171,171
276,322,171,171,171

278,321,171,171,171
276,318,171,171,171

278,299,131,131,131
277,295,131,131,131

278,299,131,131,131
275,295,131,131,131

278,299,131,131,131
278,292,131,131,131

278,292,217,217,217
277,295,217,217,217

278,292,217,217,217
275,295,217,217,217

278,292,217,217,217
280,288,217,217,217

279,608,199,199,199
277,605,199,199,199

279,608,199,199,199
282,606,199,199,199

279,608,199,199,199
274,608,199,199,199

279,599,207,207,207
277,600,207,207,207

279,599,207,207,207
280,602,207,207,207

279,599,207,207,207
275,599,207,207,207

279,491,255,255,255
280,490,255,255,255

279,491,255,255,255
282,491,255,255,255

279,491,255,255,255
283,489,255,255,255

279,373,105,105,105
286,373,105,105,105

279,373,105,105,105
287,376,105,105,105

279,373,105,105,105
273,381,105,105,105

279,336,181,181,181
280,338,181,181,181

279,336,181,181,181
279,332,181,181,181

279,336,181,181,181
278,340,181,181,181

279,332,183,183,183
278,329,183,183,183

279,332,183,183,183
279,336,183,183,183

279,332,183,183,183
276,329,183,183,183

279,317,176,176,176
276,318,176,176,176

279,317,176,176,176
278,321,176,176,176

279,317,176,176,176
277,321,176,176,176

279,270,178,178,178
280,273,178,178,178

279,270,178,178,178
276,268,178,178,178

279,270,178,178,178
274,271,178,178,178

279,264,174,174,174
276,268,174,174,174

279,264,174,174,174
279,270,174,174,174

279,264,174,174,174
275,259,174,174,174

280,602,235,235,235
282,604,235,235,235

280,602,235,235,235
279,599,235,235,235

280,602,235,235,235
277,600,235,235,235

280,595,116,116,116
283,596,116,116,116

280,595,116,116,116
279,599,116,116,116

280,595,116,116,116
284,598,116,116,116

280,522,161,161,161
282,525,161,161,161

280,522,161,161,161
286,519,161,161,161

280,522,161,161,161
283,515,161,161,161

280,490,255,255,255
279,491,255,255,255

280,490,255,255,255
282,491,255,255,255

280,490,255,255,255
283,489,255,255,255

280,448,180,180,180
276,447,180,180,180

280,448,180,180,180
278,443,180,180,180

280,448,180,180,180
274,443,180,180,180

280,384,121,121,121
280,383,121,121,121

280,384,121,121,121
283,386,121,121,121
