i1,j1,i2,j2,r,g,b
495,507,496,510,245,245,245
495,512,497,512,245,245,245
495,512,496,510,245,245,245
495,512,495,515,245,245,245
495,515,494,516,233,233,233
495,515,495,512,233,233,233
495,515,497,512,233,233,233
495,523,495,526,222,222,222
495,523,500,521,222,222,222
495,523,494,516,222,222,222
495,526,495,523,211,211,211
495,526,500,521,211,211,211
495,526,492,533,211,211,211
495,657,496,660,192,192,192
495,657,491,656,192,192,192
495,657,500,658,192,192,192
495,676,491,677,162,162,162
495,676,494,672,162,162,162
495,676,489,675,162,162,162
496,510,495,512,240,240,240
496,510,497,512,240,240,240
496,510,495,507,240,240,240
496,597,492,600,217,217,217
496,597,492,601,217,217,217
496,597,502,596,217,217,217
496,604,494,605,227,227,227
496,604,500,604,227,227,227
496,604,492,601,227,227,227
496,660,498,662,170,170,170
496,660,495,657,170,170,170
496,660,500,658,170,170,170
497,214,497,215,163,163,163
497,214,493,214,163,163,163
497,214,501,211,163,163,163
497,215,497,214,179,179,179
497,215,493,214,179,179,179
497,215,501,211,179,179,179
497,348,499,343,180,180,180
497,348,491,347,180,180,180
497,348,498,342,180,180,180
497,504,499,504,243,243,243
497,504,498,506,243,243,243
497,504,497,507,243,243,243
497,507,498,506,236,236,236
497,507,495,507,236,236,236
497,507,499,509,236,236,236
497,512,495,512,239,239,239
497,512,496,510,239,239,239
497,512,499,514,239,239,239
498,342,499,343,176,176,176
498,342,497,348,176,176,176
498,342,491,339,176,176,176
498,500,500,499,239,239,239
498,500,497,504,239,239,239
498,500,499,504,239,239,239
498,506,497,507,237,237,237
498,506,497,504,237,237,237
498,506,499,504,237,237,237
498,662,496,660,175,175,175
498,662,500,658,175,175,175
498,662,495,657,175,175,175
499,329,504,323,171,171,171
499,329,509,326,171,171,171
499,329,491,339,171,171,171
499,343,498,342,156,156,156
499,343,497,348,156,156,156
499,343,491,339,156,156,156
499,504,497,504,237,237,237
499,504,498,506,237,237,237
499,504,497,507,237,237,237
499,509,497,507,235,235,235
499,509,496,510,235,235,235
499,509,498,506,235,235,235
499,514,500,516,222,222,222
499,514,497,512,222,222,222
499,514,495,515,222,222,222
500,499,498,500,237,237,237
500,499,503,501,237,237,237
500,499,499,504,237,237,237
500,516,499,514,216,216,216
500,516,497,512,216,216,216
500,516,500,521,216,216,216
500,521,500,516,216,216,216
500,521,495,523,216,216,216
500,521,495,526,216,216,216
500,604,496,604,230,230,230
500,604,503,600,230,230,230
500,604,502,599,230,230,230
500,614,504,614,227,227,227
500,614,501,618,227,227,227
500,614,503,619,227,227,227
500,658,496,660,186,186,186
500,658,498,662,186,186,186
500,658,495,657,186,186,186
501,211,497,214,145,145,145
501,211,497,215,145,145,145
501,211,493,214,145,145,145
501,618,503,619,221,221,221
501,618,500,614,221,221,221
501,618,505,619,221,221,221
501,678,505,678,185,185,185
501,678,502,674,185,185,185
501,678,505,677,185,185,185
502,487,503,489,190,190,190
502,487,505,488,190,190,190
502,487,507,486,190,190,190
502,596,503,598,202,202,202
502,596,504,595,202,202,202
502,596,502,599,202,202,202
502,599,503,598,225,225,225
502,599,503,600,225,225,225
502,599,502,596,225,225,225
502,674,503,674,187,187,187
502,674,504,674,187,187,187
502,674,501,678,187,187,187
503,489,502,487,197,197,197
503,489,505,488,197,197,197
503,489,507,486,197,197,197
503,501,505,501,239,239,239
503,501,505,502,239,239,239
503,501,505,503,239,239,239
503,506,506,505,234,234,234
503,506,505,503,234,234,234
503,506,504,510,234,234,234
503,598,502,599,237,237,237
503,598,503,600,237,237,237
503,598,502,596,237,237,237
503,600,502,599,240,240,240
503,600,503,598,240,240,240
503,600,502,596,240,240,240
503,619,505,619,210,210,210
503,619,501,618,210,210,210
503,619,504,614,210,210,210
503,666,506,665,210,210,210
503,666,505,661,210,210,210
503,666,498,662,210,210,210
503,674,502,674,192,192,192
503,674,504,674,192,192,192
503,674,505,677,192,192,192
504,323,509,326,171,171,171
504,323,507,316,171,171,171
504,323,499,329,171,171,171
504,510,504,513,236,236,236
504,510,503,506,236,236,236
504,510,499,509,236,236,236
504,513,504,510,221,221,221
504,513,500,516,221,221,221
504,513,499,514,221,221,221
504,595,502,596,181,181,181
504,595,503,598,181,181,181
504,595,502,599,181,181,181
504,614,500,614,231,231,231
504,614,508,615,231,231,231
504,614,507,611,231,231,231
504,674,503,674,195,195,195
504,674,502,674,195,195,195
504,674,505,677,195,195,195
505,488,503,489,206,206,206
505,488,507,486,206,206,206
505,488,502,487,206,206,206
505,501,505,502,247,247,247
505,501,503,501,247,247,247
505,501,505,503,247,247,247
505,502,505,501,245,245,245
505,502,505,503,245,245,245
505,502,503,501,245,245,245
505,503,505,502,241,241,241
505,503,505,501,241,241,241
505,503,506,505,241,241,241
505,619,503,619,207,207,207
505,619,501,618,207,207,207
505,619,508,615,207,207,207
505,661,506,665,218,218,218
505,661,503,666,218,218,218
505,661,500,658,218,218,218
505,677,505,678,184,184,184
505,677,506,678,184,184,184
505,677,504,674,184,184,184
505,678,505,677,179,179,179
505,678,506,678,179,179,179
505,678,501,678,179,179,179
506,310,506,311,183,183,183
506,310,509,308,183,183,183
506,310,508,314,183,183,183
506,311,506,310,185,185,185
506,311,508,314,185,185,185
506,311,509,308,185,185,185
506,475,511,470,177,177,177
506,475,512,479,177,177,177
506,475,514,477,177,177,177
506,505,505,503,237,237,237
506,505,508,506,237,237,237
506,505,503,506,237,237,237
506,665,503,666,216,216,216
506,665,505,661,216,216,216
506,665,511,662,216,216,216
506,678,505,678,181,181,181
506,678,505,677,181,181,181
506,678,504,674,181,181,181
507,316,508,314,204,204,204
507,316,506,311,204,204,204
507,316,506,310,204,204,204
507,486,508,487,213,213,213
507,486,505,488,213,213,213
507,486,509,489,213,213,213
507,611,510,610,217,217,217
507,611,508,615,217,217,217
507,611,504,614,217,217,217
508,314,507,316,201,201,201
508,314,506,311,201,201,201
508,314,506,310,201,201,201
508,487,507,486,224,224,224
508,487,509,489,224,224,224
508,487,505,488,224,224,224
508,499,505,501,244,244,244
508,499,505,502,244,244,244
508,499,505,503,244,244,244
508,506,506,505,227,227,227
508,506,505,503,227,227,227
508,506,503,506,227,227,227
508,615,504,614,225,225,225
508,615,507,611,225,225,225
508,615,512,613,225,225,225
509,269,511,275,170,170,170
509,269,516,267,170,170,170
509,269,516,271,170,170,170
509,308,506,310,190,190,190
509,308,506,311,190,190,190
509,308,513,306,190,190,190
509,326,504,323,111,111,111
509,326,507,316,111,111,111
509,326,499,329,111,111,111
509,489,508,487,234,234,234
509,489,507,486,234,234,234
509,489,505,488,234,234,234
509,683,513,682,204,204,204
509,683,511,679,204,204,204
509,683,512,679,204,204,204
510,257,512,258,117,117,117
510,257,514,260,117,117,117
510,257,516,256,117,117,117
510,296,511,293,184,184,184
510,296,511,292,184,184,184
510,296,511,300,184,184,184
510,600,512,600,242,242,242
510,600,513,599,242,242,242
510,600,515,598,242,242,242
510,610,507,611,220,220,220
510,610,512,607,220,220,220
510,610,512,613,220,220,220
511,275,511,280,172,172,172
511,275,509,269,172,172,172
511,275,516,271,172,172,172
511,280,513,283,185,185,185
511,280,511,275,185,185,185
511,280,514,284,185,185,185
511,292,511,293,182,182,182
511,292,510,296,182,182,182
511,292,516,292,182,182,182
511,293,511,292,178,178,178
511,293,510,296,178,178,178
511,293,516,292,178,178,178
511,300,510,296,184,184,184
511,300,513,306,184,184,184
511,300,511,293,184,184,184
511,446,513,448,112,112,112
511,446,515,445,112,112,112
511,446,517,446,112,112,112
511,457,513,460,177,177,177
511,457,514,459,177,177,177
511,457,515,456,177,177,177
511,470,514,472,187,187,187
511,470,506,475,187,187,187
511,470,512,463,187,187,187
511,662,512,665,221,221,221
511,662,516,661,221,221,221
511,662,515,658,221,221,221
511,679,512,679,206,206,206
511,679,513,682,206,206,206
511,679,514,676,206,206,206
512,258,510,257,175,175,175
512,258,514,260,175,175,175
512,258,516,256,175,175,175
512,452,513,448,187,187,187
512,452,515,456,187,187,187
512,452,511,457,187,187,187
512,462,512,463,190,190,190
512,462,513,460,190,190,190
512,462,514,459,190,190,190
512,463,512,462,190,190,190
512,463,513,460,190,190,190
512,463,514,459,190,190,190
512,479,514,477,222,222,222
512,479,512,482,222,222,222
512,479,515,479,222,222,222
512,482,512,484,231,231,231
512,482,512,479,231,231,231
512,482,512,486,231,231,231
512,484,512,482,230,230,230
512,484,512,486,230,230,230
512,484,508,487,230,230,230
512,486,512,484,238,238,238
512,486,514,489,238,238,238
512,486,512,482,238,238,238
512,600,513,599,228,228,228
512,600,510,600,228,228,228
512,600,515,598,228,228,228
512,607,513,607,223,223,223
512,607,510,610,223,223,223
512,607,517,606,223,223,223
512,613,513,615,246,246,246
512,613,510,610,246,246,246
512,613,515,616,246,246,246
512,665,512,668,220,220,220
512,665,511,662,220,220,220
512,665,517,666,220,220,220
512,668,512,665,226,226,226
512,668,513,673,226,226,226
512,668,517,666,226,226,226
512,674,513,673,211,211,211
512,674,514,676,211,211,211
512,674,512,679,211,211,211
512,679,511,679,205,205,205
512,679,513,682,205,205,205
512,679,514,676,205,205,205
513,283,514,284,168,168,168
513,283,515,284,168,168,168
513,283,516,282,168,168,168
513,306,509,308,178,178,178
513,306,511,300,178,178,178
513,306,506,310,178,178,178
513,448,511,446,205,205,205
513,448,515,445,205,205,205
513,448,512,452,205,205,205
513,460,514,459,209,209,209
513,460,512,462,209,209,209
513,460,512,463,209,209,209
513,599,512,600,238,238,238
513,599,515,598,238,238,238
513,599,510,600,238,238,238
513,607,512,607,244,244,244
513,607,517,606,244,244,244
513,607,510,610,244,244,244
513,615,512,613,235,235,235
513,615,514,617,235,235,235
513,615,515,616,235,235,235
513,673,512,674,218,218,218
513,673,514,676,218,218,218
513,673,512,668,218,218,218
513,682,512,679,211,211,211
513,682,511,679,211,211,211
513,682,509,683,211,211,211
514,260,512,258,170,170,170
514,260,517,258,170,170,170
514,260,516,256,170,170,170
514,284,515,284,174,174,174
514,284,513,283,174,174,174
514,284,516,282,174,174,174
514,436,517,434,173,173,173
514,436,518,435,173,173,173
514,436,518,431,173,173,173
514,459,513,460,211,211,211
514,459,516,458,211,211,211
514,459,515,456,211,211,211
514,472,511,470,221,221,221
514,472,514,477,221,221,221
514,472,519,472,221,221,221
514,477,515,479,221,221,221
514,477,512,479,221,221,221
514,477,517,479,221,221,221
514,489,512,486,226,226,226
514,489,517,487,226,226,226
514,489,509,489,226,226,226
514,500,508,499,155,155,155
514,500,508,506,155,155,155
514,500,505,501,155,155,155
514,617,515,616,227,227,227
514,617,513,615,227,227,227
514,617,512,613,227,227,227
514,676,512,674,208,208,208
514,676,513,673,208,208,208
514,676,512,679,208,208,208
515,284,514,284,175,175,175
515,284,513,283,175,175,175
515,284,516,282,175,175,175
515,445,517,446,203,203,203
515,445,513,448,203,203,203
515,445,511,446,203,203,203
515,456,516,458,210,210,210
515,456,514,459,210,210,210
515,456,511,457,210,210,210
515,479,517,479,211,211,211
515,479,514,477,211,211,211
515,479,512,479,211,211,211
515,594,515,598,227,227,227
515,594,519,594,227,227,227
515,594,519,592,227,227,227
515,598,513,599,209,209,209
515,598,512,600,209,209,209
515,598,515,594,209,209,209
515,616,514,617,238,238,238
515,616,513,615,238,238,238
515,616,512,613,238,238,238
515,658,517,659,221,221,221
515,658,516,661,221,221,221
515,658,519,658,221,221,221
516,254,516,256,182,182,182
516,254,518,252,182,182,182
516,254,517,258,182,182,182
516,256,516,254,181,181,181
516,256,517,258,181,181,181
516,256,512,258,181,181,181
516,267,518,269,179,179,179
516,267,516,271,179,179,179
516,267,509,269,179,179,179
516,271,518,269,188,188,188
516,271,516,267,188,188,188
516,271,511,275,188,188,188
516,282,515,284,177,177,177
516,282,514,284,177,177,177
516,282,513,283,177,177,177
516,292,511,292,184,184,184
516,292,511,293,184,184,184
516,292,510,296,184,184,184
516,458,514,459,209,209,209
516,458,515,456,209,209,209
516,458,517,460,209,209,209
516,661,518,661,236,236,236
516,661,517,659,236,236,236
516,661,515,658,236,236,236
517,258,516,256,185,185,185
517,258,514,260,185,185,185
517,258,516,254,185,185,185
517,434,518,435,206,206,206
517,434,518,431,206,206,206
517,434,514,436,206,206,206
517,446,515,445,204,204,204
517,446,513,448,204,204,204
517,446,522,446,204,204,204
517,460,516,458,201,201,201
517,460,514,459,201,201,201
517,460,520,458,201,201,201
517,479,515,479,215,215,215
517,479,514,477,215,215,215
517,479,512,479,215,215,215
517,487,514,489,199,199,199
517,487,512,486,199,199,199
517,487,512,484,199,199,199
517,606,513,607,250,250,250
517,606,512,607,250,250,250
517,606,519,611,250,250,250
517,659,515,658,230,230,230
517,659,516,661,230,230,230
517,659,518,661,230,230,230
517,666,519,663,223,223,223
517,666,520,662,223,223,223
517,666,521,663,223,223,223
517,680,519,682,219,219,219
517,680,520,679,219,219,219
517,680,513,682,219,219,219
518,250,518,252,161,161,161
518,250,516,254,161,161,161
518,250,516,256,161,161,161
518,252,518,250,169,169,169
518,252,516,254,169,169,169
518,252,516,256,169,169,169
518,269,516,267,175,175,175
518,269,516,271,175,175,175
518,269,524,266,175,175,175
518,427,518,431,194,194,194
518,427,519,423,194,194,194
518,427,524,426,194,194,194
518,431,517,434,205,205,205
518,431,518,427,205,205,205
518,431,518,435,205,205,205
518,435,517,434,202,202,202
518,435,521,435,202,202,202
518,435,518,431,202,202,202
518,661,516,661,226,226,226
518,661,517,659,226,226,226
518,661,519,663,226,226,226
519,278,516,282,184,184,184
519,278,524,274,184,184,184
519,278,515,284,184,184,184
519,423,518,427,192,192,192
519,423,524,422,192,192,192
519,423,524,426,192,192,192
519,472,520,473,208,208,208
519,472,514,472,208,208,208
519,472,514,477,208,208,208
519,592,519,594,208,208,208
519,592,521,590,208,208,208
519,592,515,594,208,208,208
519,594,519,592,245,245,245
519,594,515,594,245,245,245
519,594,521,590,245,245,245
519,611,522,614,237,237,237
519,611,517,606,237,237,237
519,611,515,616,237,237,237
519,658,517,659,221,221,221
519,658,521,659,221,221,221
519,658,518,661,221,221,221
519,663,520,662,222,222,222
519,663,521,663,222,222,222
519,663,518,661,222,222,222
519,676,520,679,224,224,224
519,676,522,674,224,224,224
519,676,517,680,224,224,224
519,682,520,684,227,227,227
519,682,517,680,227,227,227
519,682,520,679,227,227,227
520,457,520,458,192,192,192
520,457,516,458,192,192,192
520,457,517,460,192,192,192
520,458,520,457,196,196,196
520,458,517,460,196,196,196
520,458,522,461,196,196,196
520,473,519,472,201,201,201
520,473,514,472,201,201,201
520,473,517,479,201,201,201
520,662,519,663,222,222,222
520,662,521,663,222,222,222
520,662,518,661,222,222,222
520,679,517,680,222,222,222
520,679,519,676,222,222,222
520,679,519,682,222,222,222
520,684,521,685,224,224,224
520,684,522,684,224,224,224
520,684,519,682,224,224,224
521,435,522,437,177,177,177
521,435,518,435,177,177,177
521,435,517,434,177,177,177
521,451,524,452,188,188,188
521,451,522,446,188,188,188
521,451,520,457,188,188,188
521,590,519,592,244,244,244
521,590,523,587,244,244,244
521,590,519,594,244,244,244
521,659,519,658,227,227,227
521,659,523,658,227,227,227
521,659,524,659,227,227,227
521,663,520,662,221,221,221
521,663,519,663,221,221,221
521,663,518,661,221,221,221
521,685,520,684,204,204,204
521,685,522,684,204,204,204
521,685,523,683,204,204,204
522,257,522,259,189,189,189
522,257,525,254,189,189,189
522,257,517,258,189,189,189
522,259,522,257,199,199,199
522,259,517,258,199,199,199
522,259,525,254,199,199,199
522,437,521,435,206,206,206
522,437,518,435,206,206,206
522,437,526,434,206,206,206
522,446,517,446,212,212,212
522,446,521,451,212,212,212
522,446,527,444,212,212,212
522,461,522,462,216,216,216
522,461,520,458,216,216,216
522,461,520,457,216,216,216
522,462,522,461,212,212,212
522,462,520,458,212,212,212
522,462,517,460,212,212,212
522,614,519,611,219,219,219
522,614,515,616,219,219,219
522,614,528,609,219,219,219
522,667,523,666,222,222,222
522,667,524,665,222,222,222
522,667,521,663,222,222,222
522,674,525,674,218,218,218
522,674,519,676,218,218,218
522,674,520,679,218,218,218
522,684,521,685,218,218,218
522,684,523,683,218,218,218
522,684,520,684,218,218,218
523,395,524,394,161,161,161
523,395,524,393,161,161,161
523,395,525,394,161,161,161
523,402,527,402,168,168,168
523,402,523,395,168,168,168
523,402,530,403,168,168,168
523,411,526,413,160,160,160
523,411,527,408,160,160,160
523,411,528,410,160,160,160
523,431,524,429,212,212,212
523,431,526,434,212,212,212
523,431,521,435,212,212,212
523,587,521,590,241,241,241
523,587,528,590,241,241,241
523,587,519,592,241,241,241
523,658,524,659,214,214,214
523,658,521,659,214,214,214
523,658,525,661,214,214,214
523,666,522,667,226,226,226
523,666,524,665,226,226,226
523,666,521,663,226,226,226
523,683,522,684,225,225,225
523,683,525,683,225,225,225
523,683,521,685,225,225,225
524,266,526,265,172,172,172
524,266,518,269,172,172,172
524,266,522,259,172,172,172
524,274,519,278,139,139,139
524,274,518,269,139,139,139
524,274,524,266,139,139,139
524,393,524,394,166,166,166
524,393,525,394,166,166,166
524,393,523,395,166,166,166
524,394,524,393,170,170,170
524,394,525,394,170,170,170
524,394,523,395,170,170,170
524,422,524,426,197,197,197
524,422,519,423,197,197,197
524,422,525,427,197,197,197
524,426,525,427,207,207,207
